2515.9499,1442.0474197702642
19,4172,2023-04-26T16:00:54.506429
0,4659,2023-04-27T08:44:54.506431
21,982,2023-04-26T15:21:54.506432
11,2894,2023-04-27T07:53:54.506434
29,3833,2023-04-27T03:32:54.506436
27,4814,2023-04-27T10:08:54.506437
3,4544,2023-04-27T08:27:54.506439
24,4190,2023-04-27T06:53:54.506441
14,3868,2023-04-26T18:10:54.506443
20,658,2023-04-27T12:58:54.506444
19,2730,2023-04-26T23:31:54.506446
12,2745,2023-04-27T09:51:54.506448
12,2975,2023-04-26T16:19:54.506449
24,503,2023-04-26T16:22:54.506452
8,3168,2023-04-26T18:37:54.506454
14,1928,2023-04-26T16:57:54.506456
8,4759,2023-04-27T01:35:54.506457
12,1052,2023-04-27T02:03:54.506459
12,1342,2023-04-27T01:43:54.506461
8,348,2023-04-26T22:48:54.506462
28,1424,2023-04-27T04:47:54.506464
15,1129,2023-04-27T04:07:54.506466
24,233,2023-04-27T13:33:54.506468
22,1070,2023-04-27T08:41:54.506469
25,2449,2023-04-27T00:12:54.506471
13,2451,2023-04-26T17:18:54.506473
19,4094,2023-04-27T00:09:54.506474
0,4645,2023-04-26T22:37:54.506476
15,4750,2023-04-27T07:20:54.506478
17,899,2023-04-26T14:53:54.506480
28,3041,2023-04-26T14:13:54.506481
24,349,2023-04-27T00:01:54.506483
4,394,2023-04-26T23:33:54.506485
29,1335,2023-04-26T21:26:54.506486
3,3864,2023-04-26T23:06:54.506488
5,1318,2023-04-27T12:26:54.506490
28,4369,2023-04-27T01:35:54.506491
16,2113,2023-04-26T14:07:54.506493
15,814,2023-04-27T06:27:54.506495
19,707,2023-04-26T19:50:54.506497
19,1437,2023-04-27T03:36:54.506498
23,1614,2023-04-26T16:49:54.506500
29,2576,2023-04-27T04:58:54.506502
23,686,2023-04-26T21:10:54.506503
13,218,2023-04-27T05:53:54.506505
19,3663,2023-04-27T03:35:54.506507
4,3906,2023-04-27T00:07:54.506508
2,858,2023-04-27T08:59:54.506510
26,642,2023-04-26T21:15:54.506512
17,1588,2023-04-26T17:00:54.506514
11,1628,2023-04-26T19:40:54.506515
18,2106,2023-04-26T22:51:54.506517
9,1258,2023-04-26T14:41:54.506519
0,2829,2023-04-27T11:17:54.506520
16,3224,2023-04-26T13:51:54.506522
29,4496,2023-04-26T20:24:54.506524
28,4990,2023-04-27T01:14:54.506525
16,1801,2023-04-27T13:07:54.506527
4,2421,2023-04-27T11:25:54.506529
13,2051,2023-04-27T04:22:54.506530
7,2824,2023-04-26T22:39:54.506532
8,3124,2023-04-27T12:57:54.506534
25,2169,2023-04-26T22:52:54.506535
5,2864,2023-04-26T22:23:54.506537
18,4230,2023-04-27T09:43:54.506539
27,4865,2023-04-27T02:35:54.506540
10,11123,2023-04-27T11:41:54.506542
26,3965,2023-04-26T22:17:54.506544
2,4729,2023-04-27T04:07:54.506545
12,897,2023-04-27T03:34:54.506547
23,3066,2023-04-26T19:44:54.506549
2,4872,2023-04-27T07:25:54.506550
10,10473,2023-04-27T09:57:54.506552
29,2069,2023-04-26T19:15:54.506554
13,1200,2023-04-27T00:42:54.506556
7,1957,2023-04-27T06:28:54.506557
7,2255,2023-04-26T21:11:54.506559
27,3953,2023-04-26T23:17:54.506561
14,1349,2023-04-26T14:24:54.506562
12,4858,2023-04-27T11:48:54.506564
9,1520,2023-04-26T14:24:54.506566
17,562,2023-04-27T04:30:54.506568
2,4019,2023-04-27T04:23:54.506569
22,419,2023-04-26T22:54:54.506571
18,2397,2023-04-27T09:03:54.506573
10,3995,2023-04-27T10:24:54.506574
15,35,2023-04-27T10:48:54.506576
29,2322,2023-04-27T03:53:54.506578
4,2688,2023-04-26T18:36:54.506580
6,3661,2023-04-27T06:45:54.506581
11,3989,2023-04-26T17:28:54.506583
16,841,2023-04-27T00:15:54.506585
14,1348,2023-04-27T09:01:54.506586
2,4793,2023-04-27T11:07:54.506588
22,680,2023-04-26T23:49:54.506590
14,3681,2023-04-27T00:39:54.506592
4,3687,2023-04-26T17:01:54.506593
24,3403,2023-04-26T19:33:54.506595
21,4433,2023-04-26T21:25:54.506597
2,1102,2023-04-26T17:59:54.506599
6,3193,2023-04-27T04:21:54.506600
28,3679,2023-04-26T19:45:54.506602
9,4070,2023-04-27T05:02:54.506604
12,3799,2023-04-26T22:37:54.506606
2,3311,2023-04-27T11:29:54.506608
12,937,2023-04-26T17:20:54.506609
9,2825,2023-04-27T06:57:54.506611
10,8145,2023-04-27T04:24:54.506613
29,2055,2023-04-27T11:08:54.506614
6,2039,2023-04-26T23:15:54.506616
28,2207,2023-04-27T04:27:54.506618
3,1029,2023-04-26T21:04:54.506619
9,3068,2023-04-27T11:00:54.506621
1,404,2023-04-27T09:12:54.506623
22,1372,2023-04-26T15:36:54.506624
12,3478,2023-04-27T03:17:54.506626
22,3553,2023-04-27T08:27:54.506628
16,1225,2023-04-27T10:30:54.506629
23,4966,2023-04-26T22:24:54.506631
19,660,2023-04-27T06:30:54.506633
12,4817,2023-04-27T01:46:54.506634
5,4045,2023-04-26T20:13:54.506636
14,3000,2023-04-26T16:44:54.506638
22,3107,2023-04-27T12:19:54.506640
17,1798,2023-04-26T17:37:54.506641
0,4730,2023-04-27T01:39:54.506643
16,3295,2023-04-27T03:25:54.506645
7,947,2023-04-27T12:26:54.506646
18,1474,2023-04-26T16:35:54.506648
13,1915,2023-04-27T02:53:54.506650
8,4856,2023-04-27T03:47:54.506652
4,2362,2023-04-27T03:30:54.506653
21,201,2023-04-26T18:47:54.506655
24,2605,2023-04-27T07:02:54.506657
8,1801,2023-04-26T23:38:54.506659
16,2827,2023-04-27T12:22:54.506660
24,4312,2023-04-26T16:55:54.506662
25,3336,2023-04-26T20:46:54.506664
13,182,2023-04-27T08:18:54.506666
18,847,2023-04-27T12:49:54.506667
28,609,2023-04-26T22:49:54.506669
17,1594,2023-04-26T22:39:54.506671
4,3780,2023-04-27T03:32:54.506673
18,73,2023-04-27T02:12:54.506674
9,2273,2023-04-26T22:39:54.506676
8,2584,2023-04-27T05:35:54.506678
6,2013,2023-04-27T08:46:54.506679
7,4652,2023-04-27T01:07:54.506681
28,622,2023-04-27T12:42:54.506683
12,3351,2023-04-27T03:23:54.506685
2,2741,2023-04-26T18:34:54.506686
4,481,2023-04-26T18:54:54.506688
9,1562,2023-04-27T02:52:54.506690
3,4645,2023-04-27T03:14:54.506692
13,326,2023-04-27T08:41:54.506693
18,3041,2023-04-27T08:45:54.506695
8,3066,2023-04-27T11:54:54.506697
28,1806,2023-04-27T00:22:54.506699
26,166,2023-04-26T13:37:54.506700
8,181,2023-04-27T04:30:54.506702
9,4528,2023-04-26T18:06:54.506704
16,3541,2023-04-26T21:58:54.506706
2,1107,2023-04-27T08:03:54.506708
12,4084,2023-04-26T22:52:54.506709
17,1446,2023-04-26T20:13:54.506711
5,334,2023-04-27T09:28:54.506713
20,3321,2023-04-27T12:10:54.506715
2,1569,2023-04-27T06:12:54.506717
16,345,2023-04-26T20:38:54.506718
14,1612,2023-04-27T09:07:54.506720
0,2568,2023-04-26T19:32:54.506722
12,4050,2023-04-27T06:34:54.506724
26,4499,2023-04-27T12:16:54.506725
5,823,2023-04-27T05:15:54.506727
15,2777,2023-04-26T14:02:54.506729
14,2577,2023-04-27T09:32:54.506730
22,4523,2023-04-27T11:38:54.506732
13,248,2023-04-27T10:28:54.506734
21,4068,2023-04-27T07:13:54.506735
7,3421,2023-04-27T04:02:54.506737
26,1415,2023-04-26T21:43:54.506739
7,452,2023-04-27T01:21:54.506741
3,4614,2023-04-27T10:21:54.506742
5,2294,2023-04-26T21:13:54.506744
3,4051,2023-04-27T03:31:54.506746
26,4412,2023-04-26T20:49:54.506747
25,2891,2023-04-27T03:47:54.506749
10,7473,2023-04-26T16:34:54.506751
1,120,2023-04-26T20:13:54.506752
11,186,2023-04-26T21:37:54.506754
26,1772,2023-04-27T07:40:54.506756
18,2761,2023-04-27T09:47:54.506758
21,2904,2023-04-27T08:08:54.506759
1,2842,2023-04-26T18:51:54.506761
23,3683,2023-04-26T13:57:54.506763
2,891,2023-04-26T20:12:54.506765
24,3999,2023-04-26T23:49:54.506766
18,3252,2023-04-27T03:41:54.506768
28,2477,2023-04-27T05:34:54.506770
28,2708,2023-04-26T23:58:54.506772
11,3309,2023-04-26T18:54:54.506773
1,2982,2023-04-26T23:28:54.506775
11,3196,2023-04-26T23:16:54.506777
27,4524,2023-04-27T10:01:54.506779
3,105,2023-04-27T08:18:54.506780
21,3447,2023-04-26T20:18:54.506782
5,4144,2023-04-27T11:50:54.506784
12,105,2023-04-27T01:46:54.506785
5,3740,2023-04-27T07:54:54.506787
9,4980,2023-04-26T17:27:54.506789
4,2476,2023-04-26T14:26:54.506791
27,4391,2023-04-27T00:29:54.506792
22,155,2023-04-26T13:44:54.506794
5,4184,2023-04-26T15:56:54.506796
8,1038,2023-04-26T15:11:54.506797
28,436,2023-04-26T20:36:54.506799
9,2422,2023-04-27T01:12:54.506801
9,2724,2023-04-26T23:57:54.506806
17,140,2023-04-27T09:55:54.506808
11,1025,2023-04-27T12:07:54.506810
17,3198,2023-04-26T13:40:54.506812
3,221,2023-04-27T10:42:54.506813
19,1333,2023-04-27T10:06:54.506815
17,791,2023-04-27T11:23:54.506817
24,1072,2023-04-26T15:47:54.506818
9,1408,2023-04-27T04:04:54.506820
10,1509,2023-04-26T16:07:54.506822
12,340,2023-04-26T20:31:54.506823
25,1560,2023-04-27T12:24:54.506825
19,3083,2023-04-26T23:50:54.506827
17,2314,2023-04-27T00:37:54.506829
8,1463,2023-04-26T23:42:54.506830
4,194,2023-04-27T13:34:54.506832
19,4775,2023-04-27T11:35:54.506834
9,429,2023-04-27T01:13:54.506835
6,3867,2023-04-26T23:45:54.506837
7,2258,2023-04-27T03:11:54.506839
3,3387,2023-04-27T02:15:54.506840
4,3285,2023-04-27T03:12:54.506842
6,405,2023-04-27T09:11:54.506844
5,1257,2023-04-26T16:36:54.506846
25,3477,2023-04-27T09:44:54.506847
20,1319,2023-04-27T07:35:54.506849
10,3398,2023-04-26T21:11:54.506850
27,3163,2023-04-26T20:46:54.506852
9,3833,2023-04-26T23:30:54.506854
25,2620,2023-04-27T04:02:54.506856
10,5561,2023-04-27T04:29:54.506857
8,3355,2023-04-26T17:10:54.506859
15,570,2023-04-27T01:22:54.506861
0,3122,2023-04-26T19:55:54.506862
9,635,2023-04-27T12:25:54.506864
13,2934,2023-04-27T06:23:54.506866
16,483,2023-04-27T07:29:54.506867
23,4788,2023-04-26T23:40:54.506869
3,3622,2023-04-27T00:00:54.506871
16,954,2023-04-26T15:35:54.506872
3,4168,2023-04-27T05:42:54.506874
20,1601,2023-04-26T21:55:54.506876
15,3310,2023-04-26T22:56:54.506877
10,10196,2023-04-27T02:22:54.506879
21,716,2023-04-27T11:22:54.506881
15,4609,2023-04-26T18:26:54.506882
6,2267,2023-04-27T12:06:54.506884
23,4711,2023-04-27T06:43:54.506886
15,3623,2023-04-26T22:29:54.506887
1,994,2023-04-27T04:05:54.506889
16,135,2023-04-27T12:32:54.506891
21,1597,2023-04-27T07:03:54.506892
17,2227,2023-04-26T18:14:54.506894
21,3223,2023-04-27T01:45:54.506896
2,1886,2023-04-27T02:10:54.506897
1,1451,2023-04-26T15:38:54.506899
14,2576,2023-04-27T02:33:54.506901
26,1943,2023-04-27T06:13:54.506902
23,4514,2023-04-27T05:42:54.506904
13,4437,2023-04-27T06:52:54.506906
20,2878,2023-04-26T15:38:54.506907
25,1221,2023-04-26T17:58:54.506909
19,224,2023-04-27T03:13:54.506911
7,4342,2023-04-27T06:58:54.506913
13,3006,2023-04-26T13:41:54.506914
21,2939,2023-04-27T05:20:54.506916
12,1138,2023-04-27T01:57:54.506918
27,2378,2023-04-27T07:44:54.506919
27,3682,2023-04-26T23:32:54.506921
0,3809,2023-04-26T20:58:54.506923
19,4366,2023-04-26T21:02:54.506924
19,1029,2023-04-27T11:09:54.506926
10,7632,2023-04-26T15:05:54.506928
16,4368,2023-04-26T14:21:54.506929
11,776,2023-04-27T01:18:54.506931
8,1404,2023-04-27T06:11:54.506933
6,134,2023-04-26T22:22:54.506934
1,3255,2023-04-27T03:35:54.506936
5,4063,2023-04-26T22:22:54.506938
29,4105,2023-04-26T23:27:54.506939
26,1118,2023-04-26T18:14:54.506941
20,1362,2023-04-26T21:55:54.506943
7,2896,2023-04-27T02:34:54.506944
26,3966,2023-04-26T17:23:54.506946
9,4832,2023-04-27T10:58:54.506948
24,2988,2023-04-26T17:42:54.506949
8,219,2023-04-26T16:15:54.506951
14,1940,2023-04-26T20:53:54.506953
26,4748,2023-04-27T07:04:54.506954
21,2372,2023-04-26T20:20:54.506956
16,4070,2023-04-26T23:48:54.506958
7,4731,2023-04-26T14:55:54.506959
24,3504,2023-04-27T11:13:54.506961
0,2660,2023-04-27T06:18:54.506963
18,3182,2023-04-27T02:14:54.506964
29,2924,2023-04-26T23:44:54.506966
4,1894,2023-04-26T13:42:54.506968
22,4490,2023-04-27T06:05:54.506969
24,1068,2023-04-27T11:11:54.506971
10,2140,2023-04-26T16:31:54.506973
27,4363,2023-04-26T14:39:54.506974
9,3645,2023-04-26T16:40:54.506976
4,4054,2023-04-27T11:21:54.506978
24,3912,2023-04-27T08:07:54.506979
14,3180,2023-04-26T21:13:54.506981
24,4524,2023-04-27T05:12:54.506983
25,580,2023-04-27T10:05:54.506985
8,250,2023-04-27T06:00:54.506986
7,3126,2023-04-27T03:49:54.506988
8,1293,2023-04-26T14:24:54.506990
2,1158,2023-04-27T03:25:54.506991
12,440,2023-04-26T16:35:54.506993
14,1318,2023-04-27T03:07:54.506995
26,87,2023-04-27T00:33:54.506997
21,3032,2023-04-27T12:30:54.506998
0,2435,2023-04-27T00:23:54.507000
14,3448,2023-04-26T22:03:54.507002
29,2941,2023-04-27T13:08:54.507003
14,4223,2023-04-26T18:21:54.507005
14,3777,2023-04-26T16:45:54.507007
4,4507,2023-04-27T06:11:54.507009
4,2894,2023-04-27T04:35:54.507010
26,3346,2023-04-27T08:11:54.507012
6,935,2023-04-27T12:47:54.507014
16,1843,2023-04-26T16:20:54.507015
12,2640,2023-04-26T15:28:54.507017
29,4101,2023-04-26T19:47:54.507019
22,3687,2023-04-27T05:44:54.507021
28,1620,2023-04-26T19:16:54.507022
4,1618,2023-04-26T19:07:54.507024
6,2219,2023-04-27T09:26:54.507026
21,4284,2023-04-27T06:18:54.507028
6,603,2023-04-26T14:14:54.507029
29,228,2023-04-27T10:45:54.507031
0,2932,2023-04-27T01:21:54.507033
28,4416,2023-04-27T02:52:54.507034
25,3328,2023-04-26T19:02:54.507036
5,478,2023-04-27T12:08:54.507038
29,4920,2023-04-26T23:02:54.507039
5,1037,2023-04-27T02:39:54.507041
20,3070,2023-04-27T06:36:54.507043
28,2555,2023-04-27T09:27:54.507044
21,3151,2023-04-27T05:47:54.507046
12,403,2023-04-27T10:48:54.507048
23,1119,2023-04-27T05:39:54.507050
8,700,2023-04-26T21:32:54.507051
28,3392,2023-04-27T13:23:54.507053
9,2106,2023-04-27T02:24:54.507055
15,3803,2023-04-27T07:02:54.507056
25,3844,2023-04-26T18:19:54.507058
27,3281,2023-04-26T23:41:54.507060
5,2251,2023-04-27T04:53:54.507061
3,984,2023-04-27T09:22:54.507063
20,1747,2023-04-27T03:04:54.507065
9,2086,2023-04-27T04:46:54.507066
20,4696,2023-04-27T13:25:54.507068
21,493,2023-04-27T11:50:54.507070
16,4226,2023-04-26T21:20:54.507072
16,3790,2023-04-26T22:43:54.507073
1,4595,2023-04-26T18:51:54.507075
23,2598,2023-04-27T08:42:54.507077
8,4007,2023-04-26T15:11:54.507078
15,1262,2023-04-27T06:24:54.507080
7,3953,2023-04-27T06:11:54.507082
8,1862,2023-04-27T12:29:54.507083
24,3750,2023-04-27T07:35:54.507085
29,644,2023-04-26T23:29:54.507087
29,1319,2023-04-26T18:11:54.507089
11,340,2023-04-27T06:22:54.507090
2,1966,2023-04-27T06:10:54.507092
27,3293,2023-04-27T05:00:54.507094
4,4963,2023-04-26T18:54:54.507096
9,1857,2023-04-26T17:15:54.507097
2,1364,2023-04-27T12:42:54.507099
23,4023,2023-04-27T03:52:54.507101
21,1000,2023-04-27T09:06:54.507102
23,4469,2023-04-27T08:11:54.507104
15,3353,2023-04-27T09:17:54.507106
12,1341,2023-04-27T10:53:54.507108
25,4322,2023-04-27T06:05:54.507109
28,3539,2023-04-27T12:21:54.507111
22,2577,2023-04-26T16:45:54.507113
10,12814,2023-04-26T17:25:54.507114
20,1821,2023-04-27T00:25:54.507116
15,909,2023-04-27T01:36:54.507118
18,4480,2023-04-26T21:37:54.507119
15,1556,2023-04-27T03:31:54.507121
26,3251,2023-04-26T23:06:54.507123
1,4674,2023-04-27T07:50:54.507125
8,2342,2023-04-26T16:40:54.507126
26,2495,2023-04-27T12:29:54.507128
23,3455,2023-04-26T22:56:54.507130
24,4894,2023-04-26T14:40:54.507132
1,658,2023-04-27T08:57:54.507133
15,2839,2023-04-27T10:31:54.507135
14,1463,2023-04-27T06:43:54.507136
26,295,2023-04-27T08:56:54.507138
23,653,2023-04-27T01:19:54.507140
9,2722,2023-04-27T11:57:54.507142
27,2824,2023-04-27T05:45:54.507143
21,2714,2023-04-27T00:26:54.507145
29,4859,2023-04-27T00:55:54.507147
10,17964,2023-04-26T18:42:54.507148
22,3422,2023-04-26T18:41:54.507150
29,4511,2023-04-27T10:23:54.507153
0,3973,2023-04-27T13:14:54.507155
16,1151,2023-04-27T07:26:54.507157
27,3490,2023-04-26T19:21:54.507159
17,4447,2023-04-26T19:54:54.507161
2,3224,2023-04-26T22:07:54.507162
26,4391,2023-04-26T22:35:54.507164
10,5692,2023-04-26T16:38:54.507166
13,2713,2023-04-27T08:50:54.507168
10,18710,2023-04-27T04:05:54.507169
17,521,2023-04-27T00:14:54.507171
16,310,2023-04-27T12:17:54.507173
15,1102,2023-04-27T00:42:54.507174
10,16588,2023-04-27T07:55:54.507176
8,557,2023-04-26T21:12:54.507178
7,4433,2023-04-26T23:36:54.507179
10,3062,2023-04-27T05:17:54.507181
9,4225,2023-04-26T21:02:54.507183
26,882,2023-04-26T22:05:54.507184
19,1670,2023-04-27T13:27:54.507186
12,3028,2023-04-26T21:54:54.507188
28,634,2023-04-27T03:35:54.507190
5,1963,2023-04-27T01:23:54.507191
23,3296,2023-04-27T04:32:54.507193
12,1769,2023-04-27T12:28:54.507195
15,328,2023-04-27T12:20:54.507196
3,1412,2023-04-26T19:46:54.507198
9,1826,2023-04-27T12:33:54.507200
22,1054,2023-04-26T15:19:54.507202
7,3865,2023-04-27T12:38:54.507203
28,4751,2023-04-27T04:36:54.507205
2,1570,2023-04-27T04:47:54.507207
7,1415,2023-04-27T13:14:54.507208
28,3903,2023-04-26T23:16:54.507210
12,4134,2023-04-27T03:21:54.507212
8,783,2023-04-27T11:34:54.507213
11,4539,2023-04-26T20:12:54.507215
2,19,2023-04-27T05:33:54.507217
14,2765,2023-04-27T12:04:54.507218
6,3027,2023-04-26T23:12:54.507220
21,5000,2023-04-26T16:43:54.507222
11,3973,2023-04-26T18:01:54.507223
20,854,2023-04-27T08:32:54.507225
23,2802,2023-04-27T07:30:54.507227
4,4932,2023-04-26T20:54:54.507229
11,657,2023-04-27T03:43:54.507230
15,1002,2023-04-26T13:51:54.507232
7,1614,2023-04-27T02:15:54.507234
1,644,2023-04-27T00:41:54.507235
8,3767,2023-04-27T11:17:54.507237
0,3516,2023-04-27T07:55:54.507239
12,1517,2023-04-26T22:43:54.507240
18,328,2023-04-27T02:43:54.507242
8,3040,2023-04-27T06:52:54.507244
18,1547,2023-04-26T19:46:54.507246
5,3636,2023-04-27T08:51:54.507247
24,4457,2023-04-27T11:56:54.507249
16,3275,2023-04-27T06:25:54.507251
3,1153,2023-04-26T19:09:54.507252
23,4039,2023-04-27T08:48:54.507254
5,4831,2023-04-27T06:49:54.507256
28,1744,2023-04-27T06:47:54.507257
29,3582,2023-04-27T06:46:54.507259
22,2371,2023-04-26T16:19:54.507261
22,666,2023-04-26T21:01:54.507262
5,4300,2023-04-27T11:39:54.507264
28,2522,2023-04-27T04:07:54.507266
15,789,2023-04-26T23:17:54.507268
3,2237,2023-04-26T23:54:54.507269
28,4302,2023-04-27T00:26:54.507271
26,3456,2023-04-27T01:25:54.507273
13,506,2023-04-27T12:34:54.507274
28,3427,2023-04-26T19:30:54.507276
11,2926,2023-04-27T05:49:54.507278
27,3295,2023-04-26T16:29:54.507279
2,4680,2023-04-26T17:37:54.507281
29,3802,2023-04-27T07:58:54.507283
19,3760,2023-04-27T12:41:54.507284
27,1216,2023-04-27T09:00:54.507286
25,3745,2023-04-26T16:10:54.507288
9,1143,2023-04-26T17:35:54.507289
12,771,2023-04-27T08:25:54.507291
24,719,2023-04-27T01:40:54.507293
25,1580,2023-04-27T01:39:54.507294
22,1559,2023-04-27T13:23:54.507296
21,974,2023-04-26T17:53:54.507298
2,2166,2023-04-27T05:44:54.507299
2,3219,2023-04-26T20:08:54.507301
6,3813,2023-04-27T02:13:54.507303
26,3915,2023-04-26T23:03:54.507304
16,131,2023-04-27T04:52:54.507306
19,1120,2023-04-27T01:33:54.507308
27,3051,2023-04-27T05:38:54.507310
22,3414,2023-04-27T05:27:54.507311
23,2189,2023-04-27T00:00:54.507313
17,2230,2023-04-26T14:37:54.507315
17,4159,2023-04-27T03:41:54.507317
24,3081,2023-04-27T03:16:54.507318
25,578,2023-04-27T06:24:54.507320
15,4566,2023-04-27T04:38:54.507322
14,3657,2023-04-27T11:02:54.507323
7,4588,2023-04-26T23:50:54.507325
23,507,2023-04-26T18:07:54.507327
19,2441,2023-04-26T20:07:54.507328
4,4283,2023-04-26T19:34:54.507330
5,1869,2023-04-26T14:48:54.507332
1,4391,2023-04-27T03:09:54.507334
10,9145,2023-04-26T13:57:54.507335
5,2119,2023-04-26T21:05:54.507337
0,968,2023-04-26T13:50:54.507339
8,3540,2023-04-27T10:47:54.507340
26,1911,2023-04-26T19:47:54.507342
20,2891,2023-04-26T22:26:54.507344
27,1925,2023-04-27T11:22:54.507345
6,2180,2023-04-27T11:14:54.507347
26,2962,2023-04-27T07:00:54.507349
4,3694,2023-04-26T21:35:54.507350
20,2955,2023-04-26T22:40:54.507352
27,3088,2023-04-27T05:44:54.507354
27,525,2023-04-27T00:48:54.507355
8,1138,2023-04-27T07:30:54.507357
7,3906,2023-04-26T16:54:54.507359
10,1184,2023-04-27T05:34:54.507360
20,937,2023-04-27T01:28:54.507362
21,1985,2023-04-27T11:19:54.507364
17,974,2023-04-27T06:51:54.507366
14,2971,2023-04-26T19:43:54.507367
14,2517,2023-04-27T09:54:54.507369
0,1257,2023-04-26T16:04:54.507371
29,2077,2023-04-26T20:55:54.507373
18,4114,2023-04-27T00:52:54.507374
22,2922,2023-04-26T23:01:54.507376
23,1696,2023-04-26T15:27:54.507378
13,1361,2023-04-27T03:50:54.507379
8,3120,2023-04-26T21:05:54.507381
22,4744,2023-04-26T19:54:54.507383
0,1012,2023-04-27T03:57:54.507384
1,20,2023-04-26T18:35:54.507386
0,2138,2023-04-27T02:41:54.507388
1,4878,2023-04-27T03:43:54.507389
27,222,2023-04-27T07:40:54.507391
13,2618,2023-04-27T12:59:54.507393
16,529,2023-04-26T22:24:54.507394
21,4735,2023-04-27T03:48:54.507396
13,1012,2023-04-26T23:58:54.507398
7,4736,2023-04-27T10:01:54.507399
0,493,2023-04-26T18:18:54.507401
27,405,2023-04-26T20:19:54.507403
6,1462,2023-04-27T07:40:54.507404
27,153,2023-04-26T15:04:54.507406
0,2161,2023-04-27T02:40:54.507408
21,3518,2023-04-26T14:52:54.507410
2,238,2023-04-26T17:14:54.507411
8,4334,2023-04-26T18:55:54.507413
12,2708,2023-04-27T01:33:54.507415
19,1532,2023-04-27T06:17:54.507416
27,3158,2023-04-27T06:04:54.507418
10,14609,2023-04-27T02:30:54.507420
5,3754,2023-04-26T19:57:54.507421
28,2752,2023-04-26T20:14:54.507423
21,3183,2023-04-27T08:49:54.507425
11,4379,2023-04-27T00:43:54.507427
28,198,2023-04-26T15:31:54.507428
29,3996,2023-04-26T19:48:54.507430
28,4237,2023-04-27T11:30:54.507432
9,584,2023-04-27T13:19:54.507433
3,2786,2023-04-26T22:12:54.507435
17,4629,2023-04-27T11:16:54.507437
4,3127,2023-04-26T14:08:54.507438
25,366,2023-04-27T05:18:54.507440
25,1596,2023-04-26T21:22:54.507442
19,2663,2023-04-26T17:07:54.507443
22,4940,2023-04-27T09:07:54.507445
16,2963,2023-04-26T22:32:54.507447
28,4213,2023-04-27T13:19:54.507448
13,4428,2023-04-26T17:20:54.507450
13,623,2023-04-26T17:45:54.507452
9,3667,2023-04-27T08:49:54.507454
26,3620,2023-04-27T01:32:54.507455
14,4334,2023-04-26T14:35:54.507457
28,3188,2023-04-26T17:26:54.507459
12,1843,2023-04-26T15:45:54.507460
25,841,2023-04-27T05:09:54.507462
18,3820,2023-04-27T02:25:54.507464
7,3765,2023-04-27T10:03:54.507466
29,690,2023-04-27T12:55:54.507467
7,2653,2023-04-26T22:59:54.507469
11,2095,2023-04-26T19:02:54.507471
24,791,2023-04-26T19:02:54.507473
27,194,2023-04-26T21:35:54.507474
20,680,2023-04-26T18:20:54.507476
29,3934,2023-04-27T11:25:54.507478
18,1789,2023-04-27T06:06:54.507479
16,821,2023-04-26T17:39:54.507481
4,358,2023-04-26T16:04:54.507483
28,4862,2023-04-26T15:16:54.507485
24,1563,2023-04-27T08:05:54.507486
12,4374,2023-04-26T19:54:54.507488
3,934,2023-04-26T19:42:54.507489
14,3279,2023-04-27T04:55:54.507491
2,755,2023-04-26T21:45:54.507493
22,2637,2023-04-26T15:57:54.507494
6,1661,2023-04-27T05:05:54.507496
12,4504,2023-04-26T16:24:54.507498
8,2724,2023-04-27T00:35:54.507501
12,630,2023-04-27T06:20:54.507503
19,4883,2023-04-27T04:49:54.507505
10,1784,2023-04-26T21:51:54.507506
0,4841,2023-04-27T05:37:54.507508
1,4756,2023-04-26T23:58:54.507510
2,3726,2023-04-26T20:30:54.507511
14,3371,2023-04-26T17:10:54.507513
3,1215,2023-04-26T20:39:54.507514
